recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,labels
beef wellington,0.88,1.05,0.43666666666666665,0.18083333333333326,0.11,0.09866666666666668,0.048,0.524,0.031746031746031744,0.1066,0.016666666666666666,0.03,0.2777777777777778,0.0,0.55,0.0,0.08,0.1625,744,-10.49896424133333,4.436396123948695,0.9966851619989804,2
beer butt chicken,0.62,0.95,0.5266666666666666,0.6741666666666667,0.09571428571428572,0.01,0.027999999999999997,0.628,0.0,0.3434,0.016666666666666666,0.029,0.1111111111111111,0.0,0.5,0.5,0.0825,0.03,514,-10.420151925333332,4.560304639923938,0.9974292801822722,2
beer lime grilled chicken,0.04461538461538461,0.05,0.22333333333333333,0.02625,0.07371428571428572,0.02333333333333333,0.02,0.504,0.06349206349206349,0.0244,0.1,0.025,0.05555555555555555,0.0,0.8,0.5,0.075,0.0275,182,2.5751362946666663,4.3242676968117095,0.9773236260041135,0
berdeans cube steak,0.4492307692307692,0.35,0.23666666666666664,0.07041666666666667,0.12057142857142855,0.02033333333333333,0.008,0.516,0.0,0.0,0.0,0.006,0.16666666666666666,0.0,0.5,0.5,0.0725,0.06,395,-1.5348690000000005,4.350941310993028,0.9981205540208996,0
best baked chicken,0.32461538461538464,0.6,0.37,0.58,0.08942857142857143,0.060666666666666674,0.027999999999999997,0.562,0.06349206349206349,0.1118,0.03333333333333333,0.07400000000000001,0.1111111111111111,0.0,0.9,0.5,0.0925,0.1075,379,-6.573982683999997,4.3191152950919784,0.6671072950665874,3
best beef dip ever,0.31384615384615383,0.4,0.2733333333333333,0.6241666666666666,0.07057142857142858,0.008333333333333333,0.016,0.456,0.0,0.0026,0.0,0.026,0.16666666666666666,0.0,0.35,0.0,0.07,0.0225,290,-5.152264388,4.678685345724719,0.995603784682877,0
best chicken ever,0.4692307692307692,0.9,0.43666666666666665,0.10333333333333332,0.09371428571428572,0.03866666666666667,0.012,0.5539999999999999,0.031746031746031744,0.2106,0.05,0.109,0.2222222222222222,0.0,0.95,0.5,0.0825,0.145,431,-6.639568261333334,4.296555067735024,0.7247506464614588,0
best ever crab cakes,0.23384615384615384,0.2,0.3633333333333333,0.14791666666666667,0.07314285714285715,0.019,0.012,0.278,0.031746031746031744,0.0506,0.06666666666666668,0.077,0.05555555555555555,0.0,0.2,0.0,0.0625,0.0825,216,-1.5988111279999997,4.514719608808141,0.9964607508563058,0
best ever meat loaf,0.34923076923076923,0.5,0.5166666666666667,0.51125,0.12428571428571428,0.07433333333333332,0.04,0.568,0.4444444444444444,0.3896,0.06666666666666668,0.223,0.16666666666666666,0.0,0.55,0.0,0.09,0.1,409,-5.922161614666668,4.645801084663882,0.7763163054774116,3
best hamburger ever,0.4230769230769231,0.6,0.58,0.40291666666666665,0.14771428571428571,0.029333333333333336,0.048,0.78,0.06349206349206349,0.0582,0.05,0.171,0.2222222222222222,0.0,0.7,0.5,0.095,0.0625,445,-4.434287749333333,4.314756772013632,0.7281757408090732,2
best tuna casserole,0.4015384615384616,0.55,0.33,0.4420833333333333,0.172,0.19366666666666668,0.152,0.642,0.15873015873015872,0.1968,0.11666666666666667,0.319,0.2777777777777778,0.6666666666666666,0.9,0.0,0.19,0.4125,595,-6.1207708173333355,4.5363651013350665,0.7338598797920213,3
better than best fried chicken,0.4507692307692308,0.25,0.4033333333333333,0.2483333333333333,0.10942857142857143,0.10833333333333334,0.027999999999999997,0.648,0.031746031746031744,0.075,0.03333333333333333,0.034,0.16666666666666666,0.0,1.05,0.5,0.105,0.1025,531,-1.9516828333333327,4.548925737744909,0.6689632746115719,3
bevs orange chicken,0.1523076923076923,0.15,0.19666666666666666,0.19791666666666666,0.05942857142857143,0.019,0.012,0.32799999999999996,0.09523809523809523,0.0332,0.26666666666666666,0.019,0.05555555555555555,0.0,0.35,0.0,0.045,0.035,180,-0.739301916,4.344694804134274,0.9829034334589873,0
black beans and pork chops,0.2876923076923077,0.3,0.24,0.34875,0.2597142857142857,0.07266666666666667,0.34,0.6759999999999999,0.06349206349206349,0.0498,0.08333333333333333,0.081,0.16666666666666666,0.6666666666666666,0.6,0.0,0.1625,0.175,392,-1.311479957333335,4.285546439634589,0.6132453831666499,3
black beans and rice,0.013846153846153848,0.0,0.0,0.1475,0.08514285714285715,0.09033333333333332,0.248,0.126,0.031746031746031744,0.005,0.05,0.039,0.1111111111111111,0.0,0.1,0.0,0.0875,0.2125,140,0.04895793333333324,4.260146698392227,0.9999999859831271,1
black pepper beef and cabbage stir fry,0.34,0.35,0.16,0.22791666666666666,0.10857142857142857,0.03166666666666667,0.124,0.23199999999999998,0.12698412698412698,0.2042,1.2,0.052000000000000005,0.1111111111111111,0.0,0.3,0.0,0.0725,0.1425,280,-3.7836070626666674,4.158772513417864,0.6528233777468138,3
blackened chicken,0.04615384615384616,0.05,0.22333333333333333,0.08541666666666667,0.06514285714285714,0.003,0.016,0.494,0.0,0.0842,0.016666666666666666,0.02,0.05555555555555555,0.0,0.8,0.5,0.065,0.0125,135,2.372818204,4.486180515465258,0.9923070358209211,0
blue cheese burgers,0.3153846153846154,0.4,0.27,0.31875,0.08342857142857144,0.06533333333333334,0.084,0.544,0.09523809523809523,0.032,0.016666666666666666,0.103,0.16666666666666666,0.0,0.5,0.0,0.0525,0.0925,348,-3.2361063266666674,4.5150162678723635,0.7449200631660939,3
blue cheese crusted filet mignon with port wine sauce,0.4276923076923077,0.65,0.2833333333333333,0.19291666666666665,0.12114285714285715,0.03,0.02,0.49,0.031746031746031744,0.0622,0.05,0.155,0.16666666666666666,0.0,0.4,0.0,0.0775,0.0475,402,-5.043357935999999,4.625177048982367,0.7239889781166718,0
bobs awesome lasagna,0.2246153846153846,0.35,0.18,0.41,0.11942857142857145,0.08733333333333332,0.10400000000000001,0.48,0.25396825396825395,0.1178,0.03333333333333333,0.343,0.1111111111111111,0.0,0.5,0.0,0.1025,0.145,335,-3.612352464,4.578503931762327,0.8775931005128355,3
bolognese stuffed bell peppers,0.31384615384615383,0.4,0.18,0.21291666666666667,0.14457142857142855,0.057333333333333326,0.124,0.27399999999999997,0.19047619047619047,0.3802,1.5833333333333333,0.113,0.1111111111111111,0.0,0.3,0.0,0.085,0.1,310,-4.058867776000002,4.181764105847479,0.8788162864544836,3
bourbon pecan chicken,0.5092307692307693,0.8,0.44666666666666666,0.22375,0.08828571428571429,0.05166666666666666,0.048,0.5720000000000001,0.25396825396825395,0.1632,0.016666666666666666,0.047,0.1111111111111111,0.0,0.9,0.5,0.1025,0.045,486,-6.809661649333331,4.507308875785128,0.6268125945677578,3
bow tie pasta with sausage and sweet peppers,0.3523076923076923,0.4,0.15,0.43666666666666665,0.13314285714285715,0.16,0.124,0.466,0.12698412698412698,0.0766,0.75,0.036000000000000004,0.16666666666666666,0.0,0.45,0.0,0.1175,0.3175,489,-5.2351585080000005,4.313602222536106,0.944150790412229,3
bow ties with sausage tomatoes and cream,0.6476923076923077,1.0,0.37,0.4533333333333333,0.1,0.16966666666666666,0.136,0.402,0.2222222222222222,0.3386,0.2833333333333333,0.091,0.16666666666666666,0.0,0.35,0.0,0.1075,0.3025,656,-12.24682190133333,4.4597349340232775,0.6004479447727915,2
braised balsamic chicken,0.1076923076923077,0.05,0.20333333333333334,0.21291666666666667,0.05971428571428571,0.025333333333333333,0.048,0.47600000000000003,0.15873015873015872,0.0658,0.16666666666666666,0.035,0.1111111111111111,0.0,0.55,0.0,0.06,0.02,196,1.0168839626666666,4.33917249395385,0.9654758239415961,0
braised corned beef brisket,0.5184615384615385,0.55,0.54,0.7820833333333334,0.08771428571428573,0.018000000000000002,0.027999999999999997,0.612,0.06349206349206349,0.0002,0.06666666666666668,0.028,0.16666666666666666,0.0,0.4,0.0,0.06,0.0425,455,-7.576597542666668,4.680819231779196,0.9574846675369367,2
brazilian chicken with coconut milk,0.3061538461538461,0.35,0.24,0.0975,0.1782857142857143,0.03833333333333333,0.11199999999999999,0.586,0.12698412698412698,0.4602,0.6333333333333333,0.062,0.16666666666666666,0.0,0.9,0.5,0.13,0.1225,345,-0.8721500093333333,4.188559323230853,0.8296716507073602,3
breaded parmesan chicken,0.1523076923076923,0.25,0.3433333333333333,0.11708333333333333,0.114,0.016999999999999998,0.032,0.6940000000000001,0.031746031746031744,0.07,0.05,0.071,0.1111111111111111,0.0,1.15,0.5,0.1125,0.025,257,1.0780552333333335,4.187065544241321,0.9848019925224998,0
breakfast sausage,0.4953846153846154,0.6,0.3633333333333333,0.35875,0.12771428571428572,0.009000000000000001,0.012,0.512,0.06349206349206349,0.0088,0.016666666666666666,0.031,0.1111111111111111,0.6666666666666666,0.6,0.5,0.0775,0.0225,409,-5.683155377333332,4.584070527514396,0.6512573997700611,0
brisket with bbq sauce,0.6507692307692308,0.8,0.44333333333333336,0.6720833333333334,0.184,0.031000000000000007,0.008,0.682,0.25396825396825395,0.0666,0.06666666666666668,0.028,0.16666666666666666,0.0,0.65,0.5,0.1075,0.0375,560,-9.229474374666665,4.372452950262378,0.9981510300348018,2
broccoli and chicken stir fry,0.11076923076923076,0.1,0.24,1.377916666666667,0.21714285714285714,0.13566666666666669,0.16399999999999998,0.6679999999999999,0.7301587301587301,0.1192,1.4,0.098,0.16666666666666666,0.0,1.0,0.5,0.195,0.2025,356,-6.632527095999997,4.52747604528242,0.7370721235693539,2
broccoli and sausage cavatelli,0.5076923076923077,0.45,0.15,0.19583333333333333,0.10171428571428573,0.15166666666666667,0.14,0.368,0.09523809523809523,0.2466,0.5666666666666667,0.083,0.16666666666666666,0.0,0.3,0.0,0.125,0.4075,548,-5.212515274666668,4.445332128451798,0.9881147955283474,3
broccoli chicken divan,0.13076923076923078,0.2,0.14666666666666667,0.18333333333333326,0.10171428571428573,0.04066666666666666,0.1,0.31,0.09523809523809523,0.1562,1.1333333333333333,0.13699999999999998,0.05555555555555555,0.0,0.35,0.0,0.0725,0.135,186,-1.1000143226666677,4.260485397487301,0.6453456213512369,0
broccoli rice cheese and chicken casserole,0.4738461538461538,0.75,0.3666666666666665,0.6841666666666667,0.13857142857142854,0.2756666666666667,0.12,0.72,0.25396825396825395,0.4004,0.5666666666666667,0.416,0.3888888888888889,0.0,0.7,0.0,0.11,0.4275,756,-9.949943752000001,4.493526735746169,0.9282324375823913,2
broiled scallops,0.14461538461538462,0.25,0.31666666666666665,0.93,0.21571428571428566,0.022666666666666658,0.004,0.7659999999999999,0.0,0.0704,0.18333333333333326,0.06,0.05555555555555555,0.0,0.5,0.5,0.325,0.095,273,-3.439606018666668,4.548798631684903,0.9354721382392807,2
broiled tilapia parmesan,0.19692307692307687,0.25,0.21,0.09166666666666666,0.13685714285714284,0.002666666666666667,0.004,0.508,0.0,0.0642,0.05,0.095,0.0,0.0,0.25,0.0,0.09,0.0175,224,0.21018330399999965,4.583841189561992,0.9999215430913716,0
bronco burger,0.62,0.85,0.6533333333333333,0.39,0.17457142857142854,0.091,0.07200000000000001,0.986,0.031746031746031744,0.1196,0.1,0.245,0.3333333333333333,0.0,0.9,0.5,0.12,0.16,681,-6.472655348000001,4.392320429414688,0.9955145176144174,2
brooklyn girls penne arrabiata,0.25384615384615383,0.15,0.36,0.43083333333333335,0.184,0.251,0.22,0.672,0.2857142857142857,0.4414,0.25,0.174,0.4444444444444444,0.0,0.95,0.5,0.1875,0.1525,588,-2.531491998666667,4.582862879131293,0.5048902706143678,3
brown rice and black bean casserole,0.3230769230769231,0.6,0.25666666666666665,0.15125,0.07200000000000001,0.03833333333333333,0.052000000000000005,0.506,0.09523809523809523,0.3494,0.25,0.5,0.05555555555555555,0.0,0.4,0.0,0.115,0.0425,337,-3.919344705333332,4.412777471085948,0.5290519643076697,0
brown sugar chops,0.2276923076923077,0.15,0.12,0.12458333333333335,0.06771428571428571,0.04533333333333333,0.0,0.292,0.4126984126984127,0.0946,0.0,0.027000000000000003,0.05555555555555555,0.0,0.25,0.0,0.0325,0.0075,247,-1.1873321813333328,4.247669663895592,0.9069598764272412,0
brown sugar meatloaf,0.30923076923076925,0.4,0.37333333333333335,0.3179166666666667,0.10714285714285714,0.08033333333333334,0.016,0.368,0.5714285714285714,0.049,0.05,0.061,0.1111111111111111,0.0,0.4,0.0,0.065,0.065,353,-5.014447786666667,4.420119633495248,0.9351200931118059,3
buffalo chicken fingers,0.030769230769230767,0.05,0.11333333333333333,0.10958333333333334,0.042,0.035666666666666666,0.027999999999999997,0.3,0.031746031746031744,0.0204,0.0,0.026,0.05555555555555555,0.0,0.45,0.0,0.045,0.05,125,0.9156923146666668,4.425647760435509,0.7033945745331383,0
buffalo style chicken pizza,0.6261538461538462,0.65,0.2766666666666667,0.7666666666666667,0.044571428571428574,0.222,0.096,0.742,0.25396825396825395,0.0644,0.11666666666666667,0.3,0.05555555555555555,0.0,0.5,0.0,0.055,0.015,785,-9.457183072000001,4.443716985242327,0.980702668808373,2
burrito pie,0.3676923076923077,0.5,0.22666666666666666,0.35291666666666666,0.11085714285714286,0.111,0.188,0.396,0.031746031746031744,0.0504,0.13333333333333333,0.159,0.16666666666666666,0.0,0.4,0.0,0.1125,0.155,432,-5.5423685853333335,4.5331204638661085,0.978438229413551,3
busy day barbeque brisket,0.3707692307692308,0.45,0.2333333333333333,0.4975,0.098,0.06466666666666666,0.04,0.35600000000000004,0.4126984126984127,0.127,0.03333333333333333,0.033,0.16666666666666666,0.0,0.25,0.0,0.06,0.0225,370,-6.359609093333334,4.5806092635224225,0.9626074630529958,3
busy day chicken rice casserole,0.0876923076923077,0.05,0.2433333333333333,0.4116666666666667,0.11571428571428573,0.09233333333333334,0.048,0.61,0.06349206349206349,0.0286,0.03333333333333333,0.041,0.16666666666666666,0.0,1.05,0.5,0.1175,0.16,291,0.11942589866666665,4.670767289524585,0.47530934695978416,0
butter bean burgers,0.30923076923076925,0.3,0.20333333333333334,0.21916666666666668,0.019428571428571427,0.061666666666666675,0.152,0.214,0.06349206349206349,0.0428,0.03333333333333333,0.149,0.1111111111111111,0.0,0.05,0.0,0.0225,0.0475,297,-3.5540829639999996,4.260247152246622,0.9055378376310784,0
butter beef,0.5323076923076924,0.8,0.4133333333333333,0.19041666666666668,0.09657142857142856,0.007333333333333334,0.008,0.56,0.0,0.071,0.0,0.021,0.16666666666666666,0.0,0.35,0.0,0.06,0.02,437,-6.185822480000002,4.6139227298848535,0.8353000918570314,0
butternut squash risotto,0.12307692307692307,0.25,0.07,0.40791666666666665,0.08571428571428573,0.19033333333333333,0.096,0.14800000000000002,0.09523809523809523,1.5282,0.26666666666666666,0.104,0.05555555555555555,0.0,0.05,0.0,0.0725,0.055,342,-5.128967516,4.390196590949636,0.931651175340875,1
cabbage and noodles,0.2938461538461539,0.45,0.3,0.25666666666666665,0.168,0.17700000000000002,0.272,0.35,0.25396825396825395,0.0966,1.1166666666666667,0.102,0.16666666666666666,0.6666666666666666,0.5,0.0,0.1575,0.5275,447,-5.282711774666667,4.629538531335758,0.8847217093427142,3
cajun chicken,0.7353846153846153,0.2,0.22333333333333333,0.25833333333333336,0.06942857142857142,0.006,0.024,0.496,0.0,0.0158,0.016666666666666666,0.028,0.05555555555555555,0.0,0.8,0.0,0.065,0.015,536,-2.3638382039999994,4.4390389840684135,0.9980199244657835,0
cajun pasta fresca,0.1153846153846154,0.1,0.03,0.4908333333333333,0.10628571428571428,0.154,0.128,0.244,0.15873015873015872,0.187,0.2333333333333333,0.134,0.1111111111111111,0.0,0.25,0.0,0.105,0.325,294,-3.3844600600000003,4.545689399034815,0.9459300990922224,1
cajun seafood pasta,0.5646153846153846,1.1,0.6433333333333333,0.43916666666666665,0.152,0.2073333333333333,0.152,0.63,0.09523809523809523,0.5196,0.3333333333333333,0.275,0.2777777777777778,0.0,0.55,0.0,0.235,0.4725,695,-11.846422347999999,4.458678031792684,0.9897932937333404,2
california chicken,0.5646153846153846,0.7,0.4066666666666667,0.15541666666666668,0.2577142857142857,0.04033333333333333,0.304,0.856,0.09523809523809523,0.2218,0.3,0.451,0.1111111111111111,0.0,1.1,0.5,0.19,0.26,541,-3.330996650666665,4.2169504768185595,0.9946992541567766,2
california grilled veggie sandwich,0.36615384615384616,0.3,0.07333333333333332,0.2595833333333333,0.09485714285714286,0.12166666666666667,0.128,0.184,0.15873015873015872,0.1914,0.7333333333333333,0.159,0.1111111111111111,0.0,0.25,0.0,0.0875,0.37,393,-4.664852831999999,4.500121854941501,0.7617928547066013,3
campbells easy chicken and cheese enchiladas,0.29846153846153844,0.4,0.18666666666666668,0.5195833333333333,0.08285714285714285,0.153,0.196,0.46399999999999997,0.15873015873015872,0.1542,0.05,0.197,0.16666666666666666,0.0,0.55,0.0,0.085,0.2125,456,-5.467043896000002,4.4293794922431715,0.9734839263542805,3
candied kielbasa,0.4784615384615385,0.5,0.25,0.51,0.12942857142857142,0.11599999999999999,0.012,0.28600000000000003,1.0476190476190477,0.028,0.06666666666666668,0.049,0.05555555555555555,0.0,0.35,0.0,0.055,0.0175,473,-8.67401614,4.368995709414143,0.9772848729342657,2
caramel apple pork chops,0.2461538461538461,0.3,0.16,0.01125,0.09085714285714286,0.057,0.08800000000000001,0.276,0.4444444444444444,0.0442,0.05,0.025,0.05555555555555555,0.0,0.3,0.0,0.06,0.0125,262,-1.981987429333333,4.472777699890503,0.6223054253015767,1
carols arroz con pollo,0.2153846153846154,0.1,0.23,0.42291666666666666,0.1722857142857143,0.165,0.11599999999999999,0.6,0.19047619047619047,0.1064,0.6,0.077,0.2777777777777778,0.0,0.95,0.5,0.145,0.315,471,-1.5123041986666674,4.191987858081362,0.8552148989704682,3
charleys slow cooker mexican style meat,0.2938461538461539,0.35,0.23,0.13125,0.07257142857142856,0.011,0.027999999999999997,0.368,0.031746031746031744,0.1022,0.6833333333333333,0.018000000000000002,0.16666666666666666,0.0,0.25,0.0,0.05,0.025,260,-2.166260969333333,4.543517690897956,0.9849609711520074,0
cheddar bacon hamburgers,0.3676923076923077,0.5,0.3233333333333333,0.4720833333333334,0.09028571428571427,0.076,0.052000000000000005,0.67,0.09523809523809523,0.0348,0.03333333333333333,0.199,0.2222222222222222,0.0,0.6,0.0,0.08,0.155,446,-4.6236195906666655,4.514473206189881,0.8172178133873433,3
cheddar baked chicken,0.34,0.65,0.4,0.3608333333333333,0.05457142857142857,0.06633333333333333,0.036000000000000004,0.444,0.031746031746031744,0.1538,0.05,0.205,0.16666666666666666,0.0,0.6,0.0,0.07,0.1725,368,-6.483138143999999,4.551414605655049,0.5644556709261417,0
cheddar chicken,0.2507692307692308,0.5,0.3633333333333333,0.13333333333333333,0.09142857142857144,0.011333333333333329,0.004,0.628,0.0,0.1022,0.03333333333333333,0.125,0.1111111111111111,0.0,1.0,0.5,0.0925,0.0575,291,-1.8702231360000008,4.501816006363171,0.996361076381749,0
cheeseburger and fries casserole,0.4923076923076923,0.8,0.4033333333333333,0.4245833333333333,0.16742857142857145,0.07033333333333333,0.07200000000000001,0.674,0.031746031746031744,0.1786,0.16666666666666666,0.305,0.16666666666666666,0.0,0.6,0.0,0.1025,0.09,511,-7.239780434666666,4.495120623692901,0.5167606220556346,3
cheeseburger meatloaf,0.4476923076923077,0.75,0.54,0.33791666666666664,0.08914285714285715,0.013333333333333334,0.016,0.634,0.031746031746031744,0.0974,0.016666666666666666,0.331,0.16666666666666666,0.0,0.55,0.0,0.08,0.0675,410,-6.107890778666668,4.308077339500969,0.5562490265332904,2
cheesy chicken meatballs,0.18769230769230769,0.2,0.4633333333333333,0.28625,0.07228571428571429,0.017333333333333333,0.036000000000000004,0.526,0.06349206349206349,0.0884,0.016666666666666666,0.086,0.1111111111111111,0.0,0.7,0.0,0.07,0.0425,237,-0.8516205253333334,4.498835446748429,0.9458492286448771,0
